##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.4-5-g5dfd516", "run-date": "Thu Oct 24 15:34:01 2024", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.273788, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "species": "Onthophagus binodis", "genome-hash": "b8dd53a4ef8ac208"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg000003l~~21680553..29028581	7348029	2609269,13568,4280,0,0,0,0	2191427	|	Onthophagus taurus	166361	anml:insects	1926731	1449805	3863	|	217634	anml:insects	1926731	74695	447	|	51298	anml:mammals	30190	6379	160	|	94885	anml:reptiles	10427	3705	145	|	n/a	repeat	anml:insects	26
ptg000003l~~29028582..29030720	2139	297,0,0,0,0,0,0	1767	|	Wolbachia endosymbiont of Nilaparvata lugens	357143	prok:a-proteobacteria	1264	796	124	|	368602	prok:a-proteobacteria	1264	770	124	|	7906	anml:fishes	595	595	28	|	7539	anml:insects	80	80	10	|	n/a	contaminant(div)	prok:a-proteobacteria	59
ptg000003l~~29030721..29427056	396336	184206,426,0,0,0,0,0	101043	|	Onthophagus taurus	166361	anml:insects	84537	55465	677	|	217634	anml:insects	84537	8608	145	|	260995	anml:amphibians	4072	4072	119	|	2748871	prok:a-proteobacteria	7522	4321	72	|	n/a	repeat	anml:insects	21
ptg000003l~~29427057..29429231	2175	0,0,0,0,0,0,0	1393	|	Stichopus chloronotus	240144	anml:echinoderms	1393	1191	43	|	133434	anml:echinoderms	1393	828	36	|	1094508	prok:firmicutes	229	229	17	|	9823	anml:mammals	172	172	13	|	n/a	same-kingdom-chimeric	anml:echinoderms	64
ptg000003l~~29429232..38341829	8912598	3704257,18205,8040,0,0,0,0	2602423	|	Onthophagus taurus	166361	anml:insects	2254847	1676373	4505	|	7445	anml:insects	2254847	23316	551	|	95602	anml:crustaceans	77819	31878	236	|	59729	anml:birds	24109	17491	157	|	n/a	repeat	anml:insects	25
ptg000003l~~38341830..38344347	2518	167,0,220,0,0,0,0	2518	|	Talaromyces atroroseus	1441469	fung:ascomycetes	2358	2358	59	|	3818	plnt:plants	1218	1218	46	|	2817044	anml:insects	998	952	39	|	6238	anml:nematodes	1761	902	36	|	n/a	inconclusive	fung:ascomycetes	94
ptg000003l~~38344348..40027940	1683593	618087,2072,3120,0,0,0,0	572343	|	Onthophagus taurus	166361	anml:insects	514203	355846	2045	|	224129	anml:insects	514203	37644	428	|	210409	anml:crustaceans	37943	12068	165	|	6728	anml:crustaceans	37943	11249	160	|	n/a	repeat	anml:insects	31
ptg000003l~~40027941..40030840	2900	0,0,0,0,0,0,0	2732	|	Encephalitozoon romaleae	1178016	fung:microsporidians	2732	2657	95	|	1354746	fung:microsporidians	2732	1758	70	|						|						|	n/a	contaminant(div)	fung:microsporidians	94
ptg000003l~~40030841..42106662	2075822	823984,3408,1240,0,0,0,0	622449	|	Onthophagus taurus	166361	anml:insects	530617	377106	2087	|	50390	anml:insects	530617	24524	279	|	27687	anml:fishes	15808	7558	230	|	103695	anml:reptiles	13223	4860	126	|	n/a	repeat	anml:insects	26
ptg000003l~~42106663..42109889	3227	520,0,0,0,0,0,0	2388	|	Encephalitozoon hellem	907965	fung:microsporidians	2230	2166	91	|	284813	fung:microsporidians	2230	1842	84	|	166361	anml:insects	276	118	12	|	41895	anml:insects	276	158	12	|	n/a	contaminant(div)	fung:microsporidians	69
ptg000003l~~42109890..50911514	8801625	3908430,18090,4380,0,0,0,0	2428009	|	Onthophagus taurus	166361	anml:insects	2095891	1567257	4571	|	7445	anml:insects	2095891	24206	551	|	27687	anml:fishes	56428	17169	207	|	348617	fung:fungi	9572	6924	168	|	n/a	repeat	anml:insects	24
ptg000003l~~50911515..50914700	3186	274,98,0,0,0,0,0	1825	|	Encephalitozoon cuniculi	284813	fung:microsporidians	1727	1602	73	|	907965	fung:microsporidians	1727	992	65	|	166361	anml:insects	98	98	12	|						|	n/a	contaminant(div)	fung:microsporidians	54
ptg000003l~~50914701..51725498	810798	436409,994,140,0,0,0,0	195612	|	Onthophagus taurus	166361	anml:insects	169163	132668	1238	|	202533	anml:insects	169163	8687	225	|	27687	anml:fishes	16663	7520	123	|	260995	anml:amphibians	3703	1291	73	|	n/a	repeat	anml:insects	21
ptg000003l~~51725499..51727837	2339	0,0,0,0,0,0,0	1429	|	Encephalitozoon romaleae	1178016	fung:microsporidians	1241	1093	76	|	284813	fung:microsporidians	1241	1175	73	|	7054	anml:insects	188	119	11	|	166361	anml:insects	188	69	9	|	n/a	contaminant(div)	fung:microsporidians	53
ptg000003l~~51727838..61811139	10083302	5415444,31881,19880,0,0,0,0	2500736	|	Onthophagus taurus	166361	anml:insects	2143802	1573987	3892	|	224129	anml:insects	2143802	64063	552	|	3818	plnt:plants	97051	29657	221	|	6549	anml:molluscs	94754	15353	214	|	n/a	repeat	anml:insects	21
ptg000004l~~1..1533073	1533073	1072136,12840,7440,0,0,0,0	346817	|	Onthophagus taurus	166361	anml:insects	277877	213002	1332	|	217634	anml:insects	277877	20966	275	|	3818	plnt:plants	36299	25488	213	|	104788	anml:rotifers	11010	9019	166	|	n/a	repeat	anml:insects	18
ptg000004l~~1533074..1539947	6874	219,0,0,0,0,0,0	6547	|	Arachis hypogaea	3818	plnt:plants	5730	5730	95	|	915059	prok:CFB group bacteria	1267	1267	40	|	114818	fung:ascomycetes	669	669	29	|	1868482	anml:primates	522	522	25	|	n/a	contaminant(div)	plnt:plants	83
ptg000004l~~1539948..2486293	946346	595696,17797,3340,0,0,0,0	243281	|	Onthophagus taurus	166361	anml:insects	174093	122703	1141	|	3818	plnt:plants	36041	30578	231	|	224129	anml:insects	174093	14946	205	|	13397	anml:fishes	16648	11242	116	|	n/a	repeat	anml:insects	18
ptg000004l~~2486294..2489479	3186	0,0,660,0,0,0,0	3131	|	Carcharodon carcharias	13397	anml:fishes	2969	2969	61	|	9447	anml:primates	608	608	29	|	66527	prst:protists	531	509	26	|	3914	plnt:plants	933	499	26	|	n/a	inconclusive	anml:fishes	93
ptg000004l~~2489480..13671205	11181726	6385005,62683,30500,0,0,0,0	2938226	|	Onthophagus taurus	166361	anml:insects	2445648	1739004	3771	|	224129	anml:insects	2445648	109669	660	|	96803	anml:crustaceans	142449	32720	302	|	94885	anml:reptiles	61170	16594	299	|	n/a	repeat	anml:insects	22
ptg000004l~~13671206..13674464	3259	598,0,160,0,0,0,0	3235	|	Arachnopeziza araneosa	2259763	fung:ascomycetes	2985	2985	72	|	51298	anml:mammals	1199	1090	39	|	1518534	anml:insects	1269	473	25	|	7070	anml:insects	1269	466	24	|	n/a	inconclusive	fung:ascomycetes	92
ptg000004l~~13674465..16347180	2672716	1392028,7449,3300,0,0,0,0	744598	|	Onthophagus taurus	166361	anml:insects	616625	429510	1830	|	170555	anml:insects	616625	17636	388	|	27687	anml:fishes	22312	7902	226	|	96803	anml:crustaceans	24173	13947	161	|	n/a	repeat	anml:insects	23
ptg000004l~~16347181..16350427	3247	0,0,0,0,0,0,0	2759	|	Acipenser ruthenus	7906	anml:fishes	2665	1311	67	|	260995	anml:amphibians	1698	1698	66	|	390379	anml:fishes	2665	901	52	|	470939	anml:insects	864	401	43	|	n/a	inconclusive	anml:fishes	82
ptg000004l~~16350428..25663961	9313534	4399024,24623,9540,0,0,0,0	2551854	|	Onthophagus taurus	166361	anml:insects	2176690	1601148	3897	|	50390	anml:insects	2176690	93160	529	|	27687	anml:fishes	77896	19789	263	|	3818	plnt:plants	104243	33429	229	|	n/a	repeat	anml:insects	23
ptg000004l~~25663962..25666126	2165	0,0,0,0,0,0,0	2117	|	Rhizophagus clarus	94130	fung:fungi	1141	1141	42	|	6304	anml:nematodes	660	660	31	|	114398	anml:insects	837	664	30	|	43138	prst:alveolates	407	407	24	|	n/a	primary-div	anml:insects	39
ptg000004l~~25666127..32125741	6459615	2423573,13997,5000,0,0,0,0	2075239	|	Onthophagus taurus	166361	anml:insects	1821759	1400149	4281	|	217634	anml:insects	1821759	96650	539	|	27687	anml:fishes	54395	12102	227	|	94885	anml:reptiles	24855	8227	210	|	n/a	repeat	anml:insects	28
ptg000004l~~32125742..32127907	2166	0,0,0,0,0,0,0	1250	|	Ehrlichia ruminantium	779	prok:a-proteobacteria	1250	883	34	|	2884482	prok:a-proteobacteria	1250	159	14	|						|						|	n/a	inconclusive	prok:a-proteobacteria	58
ptg000004l~~32127908..43187681	11059774	4142843,19549,12580,0,0,0,0	3198689	|	Onthophagus taurus	166361	anml:insects	2776355	2049971	4833	|	217634	anml:insects	2776355	178447	753	|	27687	anml:fishes	96904	34922	315	|	94885	anml:reptiles	50622	11739	270	|	n/a	repeat	anml:insects	25
ptg000004l~~43187682..43189937	2256	0,0,0,0,0,0,0	1563	|	Erpetoichthys calabaricus	27687	anml:fishes	1450	1450	77	|	207710	plnt:plants	113	113	11	|						|						|	n/a	inconclusive	anml:fishes	64
ptg000004l~~43189938..47445530	4255593	1436881,7130,7520,0,0,0,0	1244541	|	Onthophagus taurus	166361	anml:insects	1097388	835511	2895	|	224129	anml:insects	1097388	60884	528	|	27687	anml:fishes	35874	15089	286	|	51298	anml:mammals	30312	5453	174	|	n/a	repeat	anml:insects	26
ptg000004l~~47445531..47447685	2155	109,0,0,0,0,0,0	1322	|	Erpetoichthys calabaricus	27687	anml:fishes	1093	1093	68	|	104179	prst:alveolates	229	229	19	|						|						|	n/a	inconclusive	anml:fishes	51
ptg000004l~~47447686..53502627	6054942	1816651,7853,9000,0,0,0,0	1894287	|	Onthophagus taurus	166361	anml:insects	1693200	1263793	3961	|	224129	anml:insects	1693200	81670	552	|	27687	anml:fishes	60164	28984	285	|	96803	anml:crustaceans	49394	8583	159	|	n/a	low-coverage	anml:insects	28
ptg000004l~~53502628..53506003	3376	0,0,0,0,0,0,0	2738	|	Encephalitozoon cuniculi	284813	fung:microsporidians	2683	2683	89	|	46514	anml:echinoderms	222	222	20	|	4232	plnt:plants	166	166	15	|						|	n/a	contaminant(div)	fung:microsporidians	79
ptg000004l~~53506004..82147083	28641080	10226686,56868,22840,0,0,0,0	8423359	|	Onthophagus taurus	166361	anml:insects	7440651	5650753	8459	|	217634	anml:insects	7440651	309503	1055	|	27687	anml:fishes	209750	82467	509	|	51298	anml:mammals	101944	27873	307	|	n/a	repeat	anml:insects	26
ptg000004l~~82147084..82149216	2133	0,0,120,0,0,0,0	2016	|	Isotricha prostoma	5987	prst:alveolates	1704	728	32	|	2794346	prok:firmicutes	639	618	28	|	89957	prst:alveolates	1704	595	26	|	6306	anml:nematodes	380	380	21	|	n/a	inconclusive	prst:alveolates	80
ptg000004l~~82149217..96776439	14627223	6253376,39171,17500,0,0,0,0	4299831	|	Onthophagus taurus	166361	anml:insects	3783780	2728413	5173	|	217634	anml:insects	3783780	160448	778	|	27687	anml:fishes	97358	39996	323	|	96803	anml:crustaceans	108455	21944	258	|	n/a	repeat	anml:insects	26
ptg000004l~~96776440..96779834	3395	0,0,0,0,0,0,0	2323	|	Encephalitozoon intestinalis	876142	fung:microsporidians	2283	1916	76	|	1178016	fung:microsporidians	2283	1668	74	|	6549	anml:molluscs	225	225	16	|	8030	anml:fishes	158	158	14	|	n/a	contaminant(div)	fung:microsporidians	67
ptg000004l~~96779835..106682197	9902363	5042270,36543,2700,0,0,0,0	2557975	|	Onthophagus taurus	166361	anml:insects	2162912	1547315	3926	|	217634	anml:insects	2162912	72444	518	|	3818	plnt:plants	121069	36771	235	|	27687	anml:fishes	50762	10662	211	|	n/a	repeat	anml:insects	22
ptg000004l~~106682198..106685436	3239	0,0,0,0,0,0,0	3186	|	Centruroides sculpturatus	218467	anml:insects	1430	1430	98	|	1178016	fung:microsporidians	1756	1729	71	|	907965	fung:microsporidians	1756	1625	71	|						|	n/a	primary-div	anml:insects	44
ptg000004l~~106685437..109801478	3116042	1661217,8794,6820,0,0,0,0	810580	|	Onthophagus taurus	166361	anml:insects	693637	519281	2336	|	224129	anml:insects	693637	21915	378	|	6669	anml:crustaceans	19758	5641	124	|	1857775	anml:rotifers	9753	6327	119	|	n/a	repeat	anml:insects	22
ptg000004l~~109801479..109805582	4104	537,0,0,0,0,0,0	3331	|	Encephalitozoon cuniculi	284813	fung:microsporidians	3323	2597	109	|	907965	fung:microsporidians	3323	2693	108	|	66656	plnt:plants	199	199	32	|	7048	anml:insects	204	197	16	|	n/a	contaminant(div)	fung:microsporidians	81
ptg000004l~~109805583..111177264	1371682	720455,3349,780,0,0,0,0	366079	|	Onthophagus taurus	166361	anml:insects	313186	263197	1978	|	217634	anml:insects	313186	8104	170	|	6087	anml:basal metazoans	6358	6172	96	|	27687	anml:fishes	4277	3290	89	|	n/a	repeat	anml:insects	23
ptg000004l~~111177265..111180130	2866	0,0,0,0,0,0,0	2323	|	Papaver somniferum	3469	plnt:plants	1812	1301	40	|	1754190	fung:chytrids	428	428	24	|	180675	plnt:plants	1812	416	23	|	65129	prst:alveolates	245	245	19	|	n/a	inconclusive	plnt:plants	63
ptg000004l~~111180131..120996815	9816685	6366465,908584,3260,0,0,0,0	1360868	|	Onthophagus taurus	166361	anml:insects	1177277	867027	2707	|	224129	anml:insects	1177277	35339	412	|	27687	anml:fishes	34636	17829	208	|	51298	anml:mammals	19249	8776	176	|	n/a	repeat	anml:insects	12
ptg000005l~~1..8618577	8618577	7341213,471888,2860,0,0,0,0	540383	|	Onthophagus taurus	166361	anml:insects	471025	366109	1557	|	224129	anml:insects	471025	15135	336	|	27687	anml:fishes	15199	3843	204	|	6728	anml:crustaceans	11571	3176	119	|	n/a	repeat	anml:insects	5
ptg000005l~~8618578..8620616	2039	0,0,0,0,0,0,0	1815	|	Encephalitozoon hellem	907965	fung:microsporidians	1195	1195	130	|	876142	fung:microsporidians	1195	883	112	|	166361	anml:insects	780	565	55	|	224129	anml:insects	780	388	33	|	n/a	contaminant(div)	fung:microsporidians	59
ptg000005l~~8620617..8881618	261002	182257,2105,2000,0,0,0,0	77228	|	Onthophagus taurus	166361	anml:insects	60609	48489	527	|	170555	anml:insects	60609	5204	313	|	51298	anml:mammals	4799	4265	163	|	27687	anml:fishes	8399	3990	142	|	n/a	repeat	anml:insects	23
ptg000005l~~8881619..8884841	3223	112,0,0,0,0,0,0	2922	|	Wolbachia endosymbiont (group A) of Bombylius major	2953988	prok:a-proteobacteria	2716	1824	113	|	2953972	prok:a-proteobacteria	2716	2339	95	|	949124	virs:prokaryotic viruses	1539	1539	86	|	166361	anml:insects	656	656	59	|	n/a	contaminant(div)	prok:a-proteobacteria	84
ptg000005l~~8884842..10300179	1415338	944787,5591,2200,0,0,0,0	365476	|	Onthophagus taurus	166361	anml:insects	319231	225778	1294	|	170555	anml:insects	319231	4589	378	|	51298	anml:mammals	10056	7811	194	|	146911	anml:reptiles	13477	4611	182	|	n/a	repeat	anml:insects	23
ptg000005l~~10300180..10303212	3033	436,0,600,0,0,0,0	2506	|	Rana temporaria	8407	anml:amphibians	1401	1401	42	|	59729	anml:birds	1331	1313	39	|	37623	anml:molluscs	1545	1332	37	|	6706	anml:crustaceans	1359	1021	33	|	n/a	same-kingdom-chimeric	anml:amphibians	46
ptg000005l~~10303213..11160709	857497	567966,4400,200,0,0,0,0	194818	|	Onthophagus taurus	166361	anml:insects	147547	123624	975	|	907965	fung:microsporidians	19736	8771	141	|	43146	anml:insects	147547	5622	134	|	284813	fung:microsporidians	19736	5966	125	|	n/a	repeat	anml:insects	17
ptg000005l~~11160710..11165384	4675	0,0,0,0,0,0,0	3594	|	Encephalitozoon cuniculi	284813	fung:microsporidians	3594	3354	112	|	907965	fung:microsporidians	3594	3369	105	|	166361	anml:insects	212	212	15	|						|	n/a	contaminant(div)	fung:microsporidians	77
ptg000005l~~11165385..11582158	416774	268840,1077,140,0,0,0,0	96827	|	Onthophagus taurus	166361	anml:insects	77069	67508	731	|	115357	anml:insects	77069	3957	111	|	27687	anml:fishes	10018	3034	94	|	51298	anml:mammals	3620	3054	90	|	n/a	repeat	anml:insects	18
ptg000005l~~11582159..11584243	2085	165,0,0,0,0,0,0	1914	|	Carcharodon carcharias	13397	anml:fishes	1242	1164	35	|	2743191	anml:echinoderms	855	855	31	|	6526	anml:molluscs	605	605	29	|	6728	anml:crustaceans	674	674	28	|	n/a	inconclusive	anml:fishes	60
ptg000005l~~11584244..16461919	4877676	3170077,24682,2240,0,0,0,0	1084429	|	Onthophagus taurus	166361	anml:insects	915614	723273	2466	|	7445	anml:insects	915614	9568	363	|	3818	plnt:plants	65032	14554	146	|	44941	fung:fungi	13135	8882	107	|	n/a	repeat	anml:insects	19
ptg000005l~~16461920..16464575	2656	0,0,160,0,0,0,0	2040	|	Lottia gigantea	225164	anml:molluscs	1600	1068	35	|	1867846	prok:g-proteobacteria	462	462	25	|	6604	anml:molluscs	1600	416	23	|	2756107	prok:spirochetes	404	404	22	|	n/a	inconclusive	anml:molluscs	60
ptg000005l~~16464576..19789305	3324730	1956505,19172,7080,0,0,0,0	900449	|	Onthophagus taurus	166361	anml:insects	730649	529665	1785	|	41139	anml:insects	730649	33078	436	|	2943436	anml:tardigrades	2613	2613	238	|	6573	anml:molluscs	21632	5022	197	|	n/a	repeat	anml:insects	22
ptg000005l~~19789306..19792224	2919	0,0,0,0,0,0,0	1724	|	Encephalitozoon romaleae	1178016	fung:microsporidians	1724	1572	99	|	1354746	fung:microsporidians	1724	1519	99	|	1746091	prst:protists	858	858	56	|	50265	fung:budding yeasts	1012	1012	54	|	n/a	contaminant(div)	fung:microsporidians	59
ptg000005l~~19792225..20713529	921305	565276,2837,1300,0,0,0,0	188100	|	Onthophagus taurus	166361	anml:insects	140426	116764	800	|	7048	anml:insects	140426	8770	179	|	27687	anml:fishes	6854	2774	87	|	2607531	anml:molluscs	7783	3379	85	|	n/a	repeat	anml:insects	15
ptg000005l~~20713530..20717152	3623	920,0,0,0,0,0,0	2260	|	Cladocopium goreaui	2562237	prst:alveolates	2260	2260	60	|						|						|						|	n/a	inconclusive	prst:alveolates	62
ptg000005l~~20717153..28916856	8199704	4329837,28081,7320,0,0,0,0	2114753	|	Onthophagus taurus	166361	anml:insects	1760612	1279477	3186	|	609295	anml:insects	1760612	21098	511	|	6706	anml:crustaceans	55750	15815	169	|	27687	anml:fishes	59823	8585	166	|	n/a	repeat	anml:insects	21
ptg000005l~~28916857..28920591	3735	0,0,120,0,0,0,0	3006	|	Annulohypoxylon bovei	326617	fung:ascomycetes	2592	1914	51	|	576137	fung:ascomycetes	2592	1032	38	|	452646	anml:mammals	767	366	23	|	7224	anml:insects	550	347	23	|	n/a	inconclusive	fung:ascomycetes	69
ptg000005l~~28920592..40233923	11313332	5565379,40905,9860,0,0,0,0	2899246	|	Onthophagus taurus	166361	anml:insects	2402694	1713264	3912	|	217634	anml:insects	2402694	87656	564	|	27687	anml:fishes	84907	21715	247	|	260995	anml:amphibians	24927	12183	200	|	n/a	repeat	anml:insects	21
ptg000005l~~40233924..40237813	3890	0,0,0,0,0,0,0	3804	|	Encephalitozoon intestinalis	876142	fung:microsporidians	3804	3635	98	|	907965	fung:microsporidians	3804	3295	95	|						|						|	n/a	contaminant(div)	fung:microsporidians	98
ptg000005l~~40237814..40261384	23571	4376,0,40,0,0,0,0	10890	|	Onthophagus taurus	166361	anml:insects	7901	6278	193	|	7070	anml:insects	7901	1432	50	|	2893168	prst:alveolates	770	770	35	|	876142	fung:microsporidians	2078	967	34	|	n/a	low-coverage	anml:insects	34
ptg000005l~~40261385..40266776	5392	0,0,0,0,0,0,0	4215	|	Encephalitozoon intestinalis	876142	fung:microsporidians	4215	3960	102	|	907965	fung:microsporidians	4215	2729	90	|	7070	anml:insects	176	176	17	|						|	n/a	contaminant(div)	fung:microsporidians	78
ptg000005l~~40266777..40909080	642304	337287,5386,840,0,0,0,0	181162	|	Onthophagus taurus	166361	anml:insects	144926	110581	979	|	50390	anml:insects	144926	9655	151	|	2559892	anml:nematodes	9389	5676	94	|	6526	anml:molluscs	7180	5351	91	|	n/a	repeat	anml:insects	23
ptg000005l~~40909081..40911715	2635	0,0,0,0,0,0,0	1715	|	Phialocephala sp. D728	2316158	fung:ascomycetes	1635	1624	46	|	3880	plnt:plants	648	648	27	|	36018	fung:budding yeasts	61	61	8	|	749589	fung:ascomycetes	1635	11	3	|	n/a	inconclusive	fung:ascomycetes	62
ptg000005l~~40911716..41739110	827395	487190,6195,880,0,0,0,0	229579	|	Onthophagus taurus	166361	anml:insects	195874	148011	1062	|	743375	anml:insects	195874	5283	300	|	6687	anml:crustaceans	16437	4791	89	|	6669	anml:crustaceans	16437	4120	82	|	n/a	repeat	anml:insects	24
ptg000005l~~41739111..41741153	2043	0,0,0,0,0,0,0	1913	|	Encephalitozoon hellem	907965	fung:microsporidians	1493	1225	64	|	284813	fung:microsporidians	1493	1285	64	|	38626	anml:marsupials	389	389	21	|	30207	anml:insects	67	67	10	|	n/a	contaminant(div)	fung:microsporidians	73
ptg000005l~~41741154..43424723	1683570	941090,8218,3620,0,0,0,0	459665	|	Onthophagus taurus	166361	anml:insects	392121	289341	1619	|	7048	anml:insects	392121	27239	338	|	51298	anml:mammals	11738	8361	194	|	27687	anml:fishes	15798	7518	156	|	n/a	repeat	anml:insects	23
ptg000005l~~43424724..43427527	2804	1486,0,0,0,0,0,0	2451	|	Arachis hypogaea	3818	plnt:plants	2451	2451	59	|						|						|						|	n/a	contaminant(div)	plnt:plants	87
ptg000005l~~43427528..44187455	759928	429060,5755,1500,0,0,0,0	210405	|	Onthophagus taurus	166361	anml:insects	152549	102027	859	|	3818	plnt:plants	33654	25469	209	|	7054	anml:insects	152549	5650	159	|	5849	prst:alveolates	10844	7662	103	|	n/a	repeat	anml:insects	20
ptg000005l~~44187456..44189845	2390	850,0,0,0,0,0,0	2316	|	Arachis hypogaea	3818	plnt:plants	2316	2316	63	|						|						|						|	n/a	contaminant(div)	plnt:plants	97
ptg000005l~~44189846..45293066	1103221	549681,12196,4740,0,0,0,0	316646	|	Onthophagus taurus	166361	anml:insects	256717	190925	1443	|	2921223	anml:insects	256717	18277	230	|	7725	anml:basal metazoans	5890	5011	106	|	1754190	fung:chytrids	9055	5139	89	|	n/a	repeat	anml:insects	23
ptg000005l~~45293067..45296165	3099	0,0,0,0,0,0,0	2792	|	Encephalitozoon hellem	907965	fung:microsporidians	2792	2378	101	|	284813	fung:microsporidians	2792	2643	98	|	110193	anml:insects	214	152	13	|	41895	anml:insects	214	62	7	|	n/a	contaminant(div)	fung:microsporidians	90
ptg000005l~~45296166..49842764	4546599	2480927,21165,14020,0,0,0,0	1244317	|	Onthophagus taurus	166361	anml:insects	1062296	733921	2498	|	743375	anml:insects	1062296	11532	471	|	94885	anml:reptiles	18200	5773	168	|	96803	anml:crustaceans	34215	6518	159	|	n/a	repeat	anml:insects	23
ptg000005l~~49842765..49845086	2322	452,0,100,0,0,0,0	2322	|	Arachis hypogaea	3818	plnt:plants	2311	2311	65	|	6304	anml:nematodes	2261	1625	50	|	4232	plnt:plants	2311	1453	47	|	6306	anml:nematodes	2261	1165	41	|	n/a	contaminant(div)	plnt:plants	100
ptg000005l~~49845087..50905724	1060638	565720,6086,5380,0,0,0,0	315748	|	Onthophagus taurus	166361	anml:insects	245523	165896	1187	|	224129	anml:insects	245523	23649	276	|	3818	plnt:plants	29831	10549	124	|	33562	anml:marsupials	10625	6109	108	|	n/a	repeat	anml:insects	23
ptg000005l~~50905725..50908940	3216	0,0,0,0,0,0,0	2775	|	Encephalitozoon cuniculi	284813	fung:microsporidians	2667	2314	108	|	907965	fung:microsporidians	2667	2438	105	|	166361	anml:insects	537	537	26	|						|	n/a	contaminant(div)	fung:microsporidians	83
ptg000005l~~50908941..56014667	5105727	2810141,45377,17380,0,0,0,0	1377140	|	Onthophagus taurus	166361	anml:insects	1145702	823900	2555	|	224129	anml:insects	1145702	70518	479	|	27405	anml:crustaceans	56563	14633	191	|	6687	anml:crustaceans	56563	16568	188	|	n/a	repeat	anml:insects	22
ptg000005l~~56014668..56016781	2114	0,0,0,0,0,0,0	1869	|	Encephalitozoon cuniculi	284813	fung:microsporidians	1845	1558	79	|	876142	fung:microsporidians	1845	1506	74	|	104688	anml:insects	205	205	16	|						|	n/a	contaminant(div)	fung:microsporidians	87
ptg000005l~~56016782..58422745	2405964	1542521,29777,6700,0,0,0,0	505545	|	Onthophagus taurus	166361	anml:insects	422420	292316	1556	|	41895	anml:insects	422420	30844	319	|	27687	anml:fishes	16217	5468	174	|	260995	anml:amphibians	8595	5774	173	|	n/a	repeat	anml:insects	18
